primary key,target values,probability
9001087,0,4.28E-08
9001088,0,5.39E-06
9001089,0,3.36E-05
9001090,0,5.44E-09
9001091,0,4.36E-06
9001092,0,7.89E-08
9001093,0,8.79E-07
9001094,0,5.22E-05
9001095,0,3.80E-07
9001096,0,5.94E-06
9001097,0,6.66E-08
9001098,0,1.11E-06
9001099,0,4.77E-07
9001100,0,3.22E-08
9001101,0,1.32E-07
9001102,0,3.87E-06
9001103,0,6.62E-09
9001104,0,1.08E-07
9001105,0,4.03E-05
9001106,0,4.80E-07
9001107,0,1.41E-08
9001108,0,7.69E-07
9001109,0,1.47E-07
9001110,0,4.27E-05
9001111,0,2.53E-09
9001112,0,2.54E-07
9001113,0,2.03E-06
9001114,0,5.80E-07
9001115,0,1.90E-07
9001116,0,5.43E-09
9001117,0,2.53E-07
9001118,0,1.02E-06
9001119,0,0.000870491
9001120,0,7.05E-07
9001121,0,8.54E-05
9001122,0,9.79E-09
9001123,0,3.08E-06
9001124,0,4.29E-05
9001125,0,5.79E-05
9001126,0,1.36E-06
9001127,0,0.0008343
9001128,0,6.30E-06
9001129,0,0.000317164
9001130,0,7.53E-09
9001131,0,5.76E-06
9001132,0,5.62E-06
9001133,0,4.37E-07
9001134,0,3.12E-07
9001135,0,3.65E-06
9001136,0,2.53E-09
9001137,0,8.66E-08
9001138,0,1.74E-05
9001139,0,8.53E-06
9001140,0,1.43E-07
9001141,0,1.49E-07
9001142,0,2.69E-07
9001143,0,2.33E-07
9001144,0,3.44E-07
9001145,0,5.89E-06
9001146,0,1.17E-07
9001147,0,1.81E-06
9001148,0,3.57E-08
9001149,0,2.37E-06
9001150,0,0.009477117
9001151,0,0.001804478
9001152,0,4.29E-07
9001153,0,0.000196352
9001154,0,1.27E-06
9001155,0,0.000159815
9001156,0,2.03E-07
9001157,0,2.78E-08
9001158,0,0.002527267
9001159,0,1.64E-09
9001160,0,0.000123233
9001161,0,1.84E-07
9001162,0,1.15E-07
9001163,0,4.12E-08
9001164,0,1.87E-06
9001165,0,1.41E-05
9001166,0,8.48E-08
9001167,0,1.10E-06
9001168,0,1.35E-07
9001169,0,4.15E-09
9001170,0,0.036173142
9001171,0,5.71E-07
9001172,0,1.68E-07
9001173,0,6.23E-06
9001174,0,2.66E-06
9001175,0,4.87E-05
9001176,0,1.43E-08
9001177,0,0.000602131
9001178,0,0.006332421
9001179,0,1.08E-06
9001180,0,1.18E-07
9001181,0,4.37E-08
9001182,0,2.53E-09
9001183,0,2.39E-08
9001184,0,5.29E-05
9001185,0,5.71E-08
9001186,0,1.00E-06
9001187,0,1.79E-06
9001188,0,0.000145533
9001189,0,2.88E-08
9001190,0,1.42E-08
9001191,0,2.97E-08
9001192,0,9.73E-08
9001193,0,0.000834523
9001194,0,8.87E-06
9001195,0,1.09E-07
9001196,0,0.002770918
9001197,0,1.93E-05
9001198,0,1.68E-05
9001199,0,1.52E-07
9001200,0,1.46E-06
9001201,0,1.57E-06
9001202,0,3.46E-06
9001203,0,6.50E-08
9001204,0,4.90E-07
9001205,0,7.14E-05
9001206,0,0.04950292
9001207,0,1.32E-06
9001208,0,1.43E-07
9001209,0,1.45E-06
9001210,0,2.82E-05
9001211,0,2.22E-08
9001212,0,5.00E-08
9001213,0,0.006751696
9001214,0,6.47E-05
9001215,0,1.40E-05
9001216,0,1.87E-05
9001217,0,1.29E-07
9001218,0,1.13E-07
9001219,0,7.80E-06
9001220,0,6.13E-07
9001221,0,0.000110956
9001222,0,1.16E-05
9001223,0,2.07E-07
9001224,0,1.02E-07
9001225,0,9.29E-09
9001226,0,9.62E-08
9001227,0,6.64E-06
9001228,0,4.41E-05
9001229,0,2.33E-07
9001230,0,0.000234764
9001231,0,1.85E-08
9001232,0,0.001239088
9001233,0,0.000200528
9001234,0,7.42E-06
9001235,0,1.33E-07
9001236,0,4.73E-06
9001237,0,1.48E-07
9001238,0,2.41E-07
9001239,0,6.13E-07
9001240,0,7.19E-08
9001241,0,1.30E-08
9001242,0,1.18E-06
9001243,0,1.29E-06
9001244,0,3.23E-07
9001245,0,8.09E-05
9001246,0,8.14E-06
9001247,0,6.39E-05
9001248,0,1.27E-05
9001249,0,1.55E-07
9001250,0,1.11E-07
9001251,0,3.31E-06
9001252,0,4.05E-05
9001253,0,0.000268981
9001254,0,2.82E-07
9001255,0,2.31E-07
9001256,0,2.73E-07
9001257,0,3.95E-07
9001258,0,0.000840873
9001259,0,6.87E-08
9001260,0,0.334190607
9001261,0,9.02E-06
9001262,0,4.78E-08
9001263,0,1.07E-07
9001264,0,3.33E-06
9001265,0,4.25E-08
9001266,0,1.19E-07
9001267,0,1.17E-08
9001268,0,0.001275127
9001269,0,0.000500293
9001270,0,4.45E-06
9001271,0,1.31E-06
9001272,0,2.12E-06
9001273,0,2.60E-06
9001274,0,8.14E-08
9001275,0,1.16E-09
9001276,0,1.24E-05
9001277,0,1.94E-06
9001278,0,3.13E-05
9001279,0,7.07E-09
9001280,0,7.05E-06
9001281,0,1.67E-08
9001282,0,1.78E-07
9001283,0,1.70E-09
9001284,0,7.88E-07
9001285,0,7.06E-05
9001286,0,2.24E-08
9001287,0,0.000306241
9001288,0,1.80E-06
9001289,0,6.13E-07
9001290,0,5.62E-08
9001291,0,3.54E-08
9001292,0,0.001044677
9001293,0,3.37E-06
9001294,0,0.004769354
9001295,0,6.41E-07
9001296,0,1.34E-05
9001297,0,3.64E-06
9001298,0,1.30E-07
9001299,0,1.03E-05
9001300,0,5.19E-07
9001301,0,3.95E-07
9001302,0,0.000178881
9001303,0,2.91E-09
9001304,0,6.76E-07
9001305,0,7.86E-08
9001306,0,3.46E-08
9001307,0,0.003713952
9001308,0,0.010018524
9001309,0,1.86E-07
9001310,0,3.58E-08
9001311,0,9.46E-08
9001312,0,3.67E-07
9001313,0,4.24E-06
9001314,0,1.41E-06
9001315,0,5.84E-06
9001316,0,1.57E-07
9001317,0,8.03E-08
9001318,0,3.19E-05
9001319,0,8.43E-07
9001320,0,1.49E-05
9001321,0,1.75E-05
9001322,0,0.025129169
9001323,0,7.51E-06
9001324,0,6.51E-06
9001325,0,4.43E-08
9001326,0,2.38E-06
9001327,0,1.68E-05
9001328,0,0.066144936
9001329,0,0.004637334
9001330,0,9.37E-08
9001331,0,6.91E-07
9001332,0,5.88E-06
9001333,0,0.000689577
9001334,0,5.32E-07
9001335,0,5.75E-09
9001336,0,2.85E-09
9001337,0,2.29E-06
9001338,0,7.49E-07
9001339,0,6.86E-07
9001340,0,8.58E-08
9001341,1,0.903455257
9001342,0,3.54E-06
9001343,0,1.44E-09
9001344,0,6.27E-08
9001345,0,1.01E-06
9001346,0,3.20E-07
9001347,0,5.86E-07
9001348,0,7.42E-07
9001349,0,5.09E-08
9001350,0,2.39E-06
9001351,0,1.17E-09
9001352,0,1.75E-08
9001353,0,2.00E-06
9001354,0,9.15E-06
9001355,0,2.50E-06
9001356,0,2.99E-06
9001357,0,1.38E-07
9001358,0,3.74E-08
9001359,0,4.36E-06
9001360,0,1.32E-06
9001361,0,3.91E-08
9001362,0,4.02E-07
9001363,0,0.000422227
9001364,0,0.000632938
9001365,0,9.04E-06
9001366,0,0.288299084
9001367,0,4.16E-08
9001368,0,2.54E-08
9001369,0,3.26E-06
9001370,0,4.56E-08
9001371,0,1.04E-08
9001372,0,2.08E-05
9001373,0,3.42E-09
9001374,0,1.79E-05
9001375,0,3.06E-09
9001376,0,1.69E-06
9001377,0,0.03145453
9001378,0,9.44E-06
9001379,0,3.77E-07
9001380,0,9.97E-07
9001381,0,6.19E-07
9001382,0,1.89E-06
9001383,0,1.79E-07
9001384,0,4.16E-10
9001385,0,4.22E-08
9001386,0,3.80E-06
9001387,0,8.74E-07
9001388,0,1.05E-05
9001389,0,3.34E-07
9001390,0,0.000185824
9001391,0,0.000150351
9001392,0,1.59E-05
9001393,0,2.35E-08
9001394,0,2.36E-08
9001395,0,2.54E-05
9001396,0,3.11E-06
9001397,0,1.64E-07
9001398,0,3.00E-06
9001399,0,6.13E-09
9001400,0,6.98E-06
9001401,0,2.70E-05
9001402,0,1.47E-06
9001403,0,4.36E-09
9001404,0,4.37E-08
9001405,0,1.01E-09
9001406,0,1.21E-07
9001407,0,4.54E-10
9001408,0,1.67E-06
9001409,0,0.007248184
9001410,0,2.34E-05
9001411,0,4.23E-08
9001412,0,2.80E-05
9001413,0,3.08E-07
9001414,0,0.000229644
9001415,0,7.18E-05
9001416,0,7.94E-09
9001417,0,7.72E-08
9001418,0,1.28E-07
9001419,0,7.16E-06
9001420,0,1.32E-07
9001421,0,2.47E-05
9001422,0,2.75E-07
9001423,0,1.76E-05
9001424,0,7.81E-06
9001425,0,1.14E-08
9001426,0,1.39E-07
9001427,0,3.36E-05
9001428,0,5.48E-06
9001429,0,0.000148222
9001430,0,4.43E-08
9001431,0,7.25E-08
9001432,0,5.13E-05
9001433,0,4.17E-08
9001434,0,3.54E-08
9001435,0,3.21E-07
9001436,0,0.000109952
9001437,0,9.66E-08
9001438,0,3.95E-08
9001439,0,1.80E-08
9001440,0,3.24E-05
9001441,0,3.62E-06
9001442,0,2.66E-07
9001443,0,8.77E-08
9001444,0,0.002742885
9001445,0,6.23E-06
9001446,0,4.36E-05
9001447,0,2.53E-09
9001448,0,0.00899648
9001449,0,2.16E-07
9001450,0,4.99E-07
9001451,0,1.28E-05
9001452,0,0.002270524
9001453,0,3.11E-07
9001454,0,0.000353438
9001455,0,2.67E-07
9001456,0,7.64E-06
9001457,0,0.004369614
9001458,0,4.53E-05
9001459,0,8.01E-06
9001460,0,5.19E-07
9001461,0,1.62E-08
9001462,0,0.0001716
9001463,0,1.80E-05
9001464,0,0.002464329
9001465,0,1.18E-09
9001466,0,0.003083636
9001467,0,6.94E-06
9001468,0,1.07E-08
9001469,0,1.90E-08
9001470,0,9.33E-06
9001471,0,5.47E-07
9001472,0,2.69E-05
9001473,0,5.77E-07
9001474,0,8.04E-07
9001475,0,1.19E-05
9001476,0,9.40E-08
9001477,0,2.85E-05
9001478,0,1.22E-08
9001479,0,2.03E-05
9001480,0,0.001535288
9001481,0,5.75E-09
9001482,0,1.72E-05
9001483,0,8.58E-09
9001484,0,4.37E-09
9001485,0,0.00028982
9001486,0,6.51E-05
9001487,0,6.70E-05
9001488,0,3.04E-05
9001489,0,1.92E-06
9001490,0,0.001245686
9001491,0,0.000128564
9001492,0,4.20E-08
9001493,0,3.28E-08
9001494,0,1.57E-05
9001495,0,5.22E-08
9001496,0,4.99E-07
9001497,0,0.000155271
9001498,0,2.04E-08
9001499,0,8.16E-07
9001500,0,2.48E-08
9001501,0,0.000115551
9001502,0,8.59E-09
9001503,0,6.15E-06
9001504,0,0.000448866
9001505,0,0.000313215
9001506,0,2.44E-06
9001507,0,0.18760322
9001508,0,4.86E-05
9001509,0,4.63E-07
9001510,0,1.22E-08
9001511,0,2.45E-08
9001512,0,7.20E-08
9001513,0,4.32E-07
9001514,0,2.91E-06
9001515,0,6.25E-06
9001516,0,5.81E-08
9001517,0,2.15E-07
9001518,0,0.000146809
9001519,0,2.72E-06
9001520,0,7.29E-08
9001521,0,5.66E-05
9001522,0,0.000179232
9001523,0,2.34E-06
9001524,0,0.484122366
9001525,0,4.96E-06
9001526,0,4.39E-05
9001527,0,1.44E-05
9001528,0,1.92E-06
9001529,0,0.000551623
9001530,0,4.33E-08
9001531,0,2.67E-08
9001532,0,6.33E-07
9001533,0,2.89E-07
9001534,0,2.45E-08
9001535,0,1.04E-06
9001536,0,1.21E-07
9001537,0,5.38E-07
9001538,0,2.44E-08
9001539,0,2.43E-06
9001540,0,7.94E-07
9001541,0,5.71E-05
9001542,0,0.045809805
9001543,0,2.83E-06
9001544,0,4.43E-05
9001545,0,7.04E-06
9001546,0,5.84E-05
9001547,0,4.19E-06
9001548,0,1.55E-08
9001549,0,0.000211107
9001550,0,1.51E-07
9001551,0,7.09E-05
9001552,0,1.32E-06
9001553,0,2.27E-08
9001554,0,6.28E-07
9001555,0,3.28E-05
9001556,0,0.000208974
9001557,0,1.92E-09
9001558,0,5.41E-08
9001559,0,9.50E-08
9001560,0,0.017523181
9001561,0,5.70E-06
9001562,0,4.11E-05
9001563,0,2.87E-05
9001564,0,2.69E-06
9001565,0,2.53E-05
9001566,0,9.01E-07
9001567,0,1.06E-06
9001568,0,9.21E-07
9001569,0,5.32E-05
9001570,0,3.95E-05
9001571,0,1.53E-05
9001572,0,2.79E-07
9001573,0,1.21E-05
9001574,0,1.14E-05
9001575,0,4.81E-09
9001576,0,0.003833981
9001577,0,6.49E-08
9001578,0,1.35E-05
9001579,0,2.50E-08
9001580,0,2.06E-07
9001581,0,1.57E-08
9001582,0,0.000467021
9001583,0,0.0047352
9001584,0,1.71E-05
9001585,0,1.29E-07
9001586,0,0.007231568
9001587,0,0.006916576
9001588,0,0.000497653
9001589,0,3.85E-07
9001590,0,5.44E-08
9001591,0,2.74E-05
9001592,0,1.30E-06
9001593,0,5.46E-09
9001594,0,1.75E-08
9001595,0,0.001828215
9001596,0,6.24E-08
9001597,0,8.74E-09
9001598,0,0.000514142
9001599,0,3.36E-05
9001600,0,1.49E-06
9001601,0,1.13E-05
9001602,0,8.37E-06
9001603,0,6.27E-06
9001604,0,8.40E-08
9001605,0,2.49E-05
9001606,0,1.41E-05
9001607,0,2.10E-07
9001608,0,4.35E-08
9001609,0,1.39E-08
9001610,0,1.23E-06
9001611,0,2.82E-05
9001612,0,1.03E-05
9001613,0,6.94E-08
9001614,0,2.05E-06
9001615,0,6.38E-07
9001616,0,0.006187011
9001617,0,0.001785394
9001618,0,2.16E-07
9001619,0,2.33E-05
9001620,0,1.79E-06
9001621,0,1.02E-07
9001622,0,6.35E-07
9001623,0,1.81E-07
9001624,0,2.65E-06
9001625,0,1.93E-05
9001626,0,3.00E-07
9001627,0,6.00E-07
9001628,0,6.78E-08
9001629,0,3.72E-06
9001630,0,8.19E-07
9001631,0,5.32E-06
9001632,0,2.85E-06
9001633,0,3.52E-05
9001634,0,8.46E-06
9001635,0,1.57E-08
9001636,0,1.50E-08
9001637,0,0.000975975
9001638,0,1.48E-07
9001639,0,0.061300687
9001640,0,3.99E-06
9001641,0,8.16E-07
9001642,0,9.15E-09
9001643,0,7.17E-06
9001644,0,0.00259009
9001645,0,2.31E-07
9001646,0,0.00160177
9001647,0,3.64E-05
9001648,0,7.30E-05
9001649,0,1.15E-09
9001650,0,1.22E-08
9001651,0,0.001111178
9001652,0,1.85E-05
9001653,0,2.80E-07
9001654,0,1.12E-05
9001655,0,1.78E-06
9001656,0,4.97E-07
9001657,0,1.40E-08
9001658,0,7.28E-06
9001659,0,9.35E-07
9001660,0,0.000123881
9001661,0,5.64E-09
9001662,0,7.63E-09
9001663,0,2.07E-06
9001664,0,3.65E-05
9001665,0,0.000289678
9001666,0,0.000118974
9001667,0,1.92E-07
9001668,0,4.73E-06
9001669,0,1.84E-06
9001670,0,4.19E-07
9001671,0,1.35E-06
9001672,0,1.46E-09
9001673,0,1.75E-08
9001674,0,3.20E-07
9001675,0,0.001859382
9001676,0,1.20E-05
9001677,0,2.12E-06
9001678,0,7.60E-07
9001679,0,7.53E-06
9001680,0,8.50E-10
9001681,0,2.79E-07
9001682,0,6.68E-05
9001683,0,0.027957236
9001684,0,5.32E-06
9001685,0,3.47E-07
9001686,0,6.49E-07
9001687,0,8.60E-10
9001688,0,9.08E-06
9001689,0,5.39E-06
9001690,0,3.78E-09
9001691,0,2.48E-08
9001692,0,1.90E-05
9001693,0,9.19E-07
9001694,0,1.66E-05
9001695,0,1.34E-06
9001696,0,7.15E-08
9001697,0,0.000238723
9001698,0,1.04E-06
9001699,0,6.55E-08
9001700,0,9.49E-09
9001701,0,1.63E-07
9001702,0,7.91E-07
9001703,0,2.34E-07
9001704,0,9.73E-05
9001705,0,4.71E-09
9001706,0,1.18E-07
9001707,0,5.88E-06
9001708,0,1.23E-07
9001709,0,2.33E-08
9001710,0,8.11E-07
9001711,0,0.000146323
9001712,0,7.94E-06
9001713,0,0.000742133
9001714,0,1.91E-07
9001715,0,8.14E-07
9001716,0,0.001127391
9001717,0,4.75E-06
9001718,0,3.28E-05
9001719,0,1.63E-07
9001720,0,1.19E-09
9001721,0,8.29E-06
9001722,0,3.93E-07
9001723,0,0.179635257
9001724,0,2.88E-06
9001725,0,7.14E-07
9001726,0,1.84E-08
9001727,0,4.07E-06
9001728,0,2.05E-08
9001729,1,0.739105821
9001730,0,9.66E-07
9001731,0,4.42E-08
9001732,0,4.70E-09
9001733,0,2.21E-07
9001734,0,1.35E-06
9001735,0,1.01E-08
9001736,0,9.72E-07
9001737,0,1.34E-08
9001738,0,4.77E-10
9001739,0,2.42E-07
9001740,0,4.71E-09
9001741,0,6.23E-08
9001742,0,5.18E-08
9001743,0,9.16E-05
9001744,0,6.81E-06
9001745,0,4.10E-09
9001746,0,2.01E-06
9001747,0,0.003486181
9001748,0,2.40E-07
9001749,0,4.38E-05
9001750,0,0.001136415
9001751,0,7.17E-09
9001752,0,5.43E-06
9001753,0,0.001136259
9001754,0,0.009802816
9001755,0,5.81E-07
9001756,0,6.56E-07
9001757,0,3.84E-06
9001758,0,6.02E-06
9001759,0,3.28E-05
9001760,0,1.97E-07
9001761,0,0.001140054
9001762,0,4.39E-07
9001763,0,6.48E-07
9001764,0,1.41E-08
9001765,0,4.09E-10
9001766,0,2.37E-06
9001767,0,0.000104228
9001768,0,0.001116667
9001769,0,3.61E-06
9001770,0,2.95E-08
9001771,0,4.33E-08
9001772,0,1.47E-06
9001773,0,2.08E-07
9001774,0,1.51E-06
9001775,0,2.67E-05
9001776,0,1.79E-06
9001777,0,9.83E-06
9001778,0,2.12E-05
9001779,0,1.05E-06
9001780,0,1.80E-05
9001781,0,0.004826621
9001782,0,7.21E-06
9001783,0,6.56E-08
9001784,0,4.27E-06
9001785,0,1.09E-07
9001786,0,6.47E-07
9001787,0,3.25E-06
9001788,0,2.34E-08
9001789,0,2.43E-08
9001790,0,9.89E-08
9001791,0,8.03E-08
9001792,0,0.004383007
9001793,0,0.003082191
9001794,0,4.11E-08
9001795,0,0.000201454
9001796,0,8.06E-05
9001797,0,0.000176476
9001798,0,6.10E-05
9001799,0,1.65E-06
9001800,0,0.000651254
9001801,0,2.48E-07
9001802,0,4.89E-08
9001803,0,3.83E-06
9001804,0,0.003846213
9001805,0,0.000836237
9001806,0,1.17E-06
9001807,0,1.33E-06
9001808,0,3.04E-05
9001809,0,0.173991367
9001810,0,1.12E-08
9001811,0,2.07E-05
9001812,0,4.35E-07
9001813,0,1.27E-06
9001814,0,6.64E-05
9001815,0,8.27E-06
9001816,0,5.51E-06
9001817,0,0.000123559
9001818,0,0.002277149
9001819,0,3.61E-05
9001820,0,6.12E-08
9001821,0,1.51E-09
9001822,0,5.19E-06
9001823,0,1.94E-07
9001824,0,0.004135286
9001825,0,3.60E-08
9001826,0,9.49E-07
9001827,0,0.016983822
9001828,0,2.17E-05
9001829,0,0.000876688
9001830,0,3.89E-09
9001831,0,0.000847079
9001832,0,3.47E-09
9001833,0,8.48E-07
9001834,0,2.71E-09
9001835,0,4.21E-07
9001836,0,3.17E-08
9001837,0,5.14E-05
9001838,0,8.58E-06
9001839,0,0.00064619
9001840,0,1.35E-08
9001841,0,3.42E-07
9001842,0,5.01E-09
9001843,0,2.92E-07
9001844,0,0.057738729
9001845,0,1.45E-05
9001846,0,3.42E-07
9001847,0,1.32E-06
9001848,0,0.185075372
9001849,0,0.000147485
9001850,0,1.69E-05
9001851,0,2.87E-07
9001852,0,1.21E-05
9001853,0,4.83E-10
9001854,0,3.44E-06
9001855,0,1.35E-07
9001856,0,4.15E-05
9001857,0,4.55E-07
9001858,0,1.86E-06
9001859,0,1.67E-05
9001860,0,2.67E-07
9001861,0,4.21E-08
9001862,0,1.35E-09
9001863,0,5.07E-07
9001864,0,3.42E-06
9001865,0,4.17E-05
9001866,0,4.77E-08
9001867,0,1.10E-05
9001868,0,2.28E-07
9001869,0,6.95E-07
9001870,0,2.87E-06
9001871,0,4.14E-08
9001872,0,1.24E-05
9001873,0,2.19E-05
9001874,0,0.000173204
9001875,0,9.03E-07
9001876,0,6.08E-07
9001877,0,1.39E-05
9001878,0,4.35E-07
9001879,0,2.00E-08
9001880,0,9.80E-07
9001881,0,7.04E-06
9001882,0,6.04E-06
9001883,0,2.41E-06
9001884,0,5.27E-08
9001885,0,7.20E-07
9001886,0,1.11E-06
9001887,0,1.75E-06
9001888,0,1.27E-05
9001889,0,1.61E-05
9001890,0,0.000255985
9001891,0,1.21E-08
9001892,0,1.46E-08
9001893,0,5.31E-08
9001894,0,7.07E-08
9001895,0,1.60E-07
9001896,0,1.61E-05
9001897,0,5.98E-08
9001898,0,0.444307864
9001899,0,1.23E-05
9001900,0,4.56E-05
9001901,0,1.76E-08
9001902,0,4.27E-06
9001903,0,9.66E-07
9001904,0,4.17E-06
9001905,0,6.87E-07
9001906,0,4.47E-08
9001907,0,9.92E-06
9001908,0,8.82E-08
9001909,0,2.69E-06
9001910,0,1.28E-08
9001911,0,5.16E-08
9001912,0,3.82E-05
9001913,0,1.74E-06
9001914,0,8.26E-08
9001915,0,3.60E-07
9001916,0,1.59E-06
9001917,0,8.49E-05
9001918,0,0.005059112
9001919,0,1.99E-07
9001920,0,1.28E-06
9001921,0,0.000130049
9001922,0,0.001705809
9001923,0,2.76E-08
9001924,0,5.36E-07
9001925,0,2.50E-08
9001926,0,5.40E-08
9001927,0,9.68E-05
9001928,0,1.06E-08
9001929,0,1.79E-08
9001930,0,2.52E-06
9001931,0,2.76E-08
9001932,0,0.000143016
9001933,0,4.50E-05
9001934,0,0.001592173
9001935,0,2.18E-07
9001936,0,1.20E-05
9001937,0,4.00E-06
9001938,0,8.16E-07
9001939,0,6.27E-06
9001940,0,0.000123935
9001941,0,1.95E-06
9001942,0,2.41E-06
9001943,0,7.43E-06
9001944,0,3.10E-06
9001945,0,3.03E-08
9001946,0,0.000243509
9001947,0,3.62E-07
9001948,0,1.32E-06
9001949,0,1.24E-06
9001950,0,1.98E-06
9001951,0,0.001094065
9001952,0,1.03E-07
9001953,0,9.85E-10
9001954,0,0.000112314
9001955,0,5.65E-05
9001956,0,4.80E-07
9001957,0,2.55E-06
9001958,0,0.00100905
9001959,0,2.24E-05
9001960,0,1.46E-07
9001961,0,3.70E-08
9001962,0,1.53E-05
9001963,0,4.71E-07
9001964,0,1.70E-08
9001965,0,9.49E-08
9001966,0,2.72E-07
9001967,0,1.16E-07
9001968,0,7.74E-07
9001969,0,2.71E-08
9001970,0,1.05E-07
9001971,0,1.66E-07
9001972,0,3.88E-08
9001973,0,0.002016749
9001974,0,3.19E-07
9001975,0,1.28E-06
9001976,0,1.74E-06
9001977,0,1.83E-08
9001978,0,3.93E-06
9001979,0,2.45E-06
9001980,0,3.38E-06
9001981,0,7.92E-09
9001982,0,0.000212057
9001983,0,1.20E-05
9001984,0,0.032201324
9001985,0,2.38E-08
9001986,0,0.000611628
9001987,0,1.00E-07
9001988,0,1.83E-07
9001989,0,1.34E-07
9001990,0,0.000155566
9001991,0,7.33E-08
9001992,0,1.01E-05
9001993,0,7.39E-07
9001994,0,3.26E-07
9001995,0,2.05E-05
9001996,0,1.75E-08
9001997,0,2.84E-07
9001998,0,0.36866504
9001999,0,1.02E-06
9002000,0,7.09E-07
9002001,0,2.13E-06
9002002,0,7.30E-06
9002003,0,4.41E-07
9002004,0,6.23E-05
9002005,0,6.20E-07
9002006,0,9.59E-06
9002007,0,6.91E-08
9002008,0,9.79E-05
9002009,0,4.15E-09
9002010,0,1.75E-07
9002011,0,9.67E-06
9002012,0,7.57E-06
9002013,0,1.76E-08
9002014,0,0.000163779
9002015,0,7.00E-06
9002016,0,1.49E-06
9002017,0,5.44E-09
9002018,0,3.64E-05
9002019,0,9.62E-06
9002020,0,4.85E-06
9002021,0,1.62E-07
9002022,0,1.36E-09
9002023,0,9.44E-07
9002024,0,2.26E-05
9002025,0,0.000266924
9002026,0,2.92E-07
9002027,0,4.91E-07
9002028,0,5.58E-05
9002029,0,1.54E-07
9002030,0,1.66E-08
9002031,0,5.39E-05
9002032,0,3.20E-07
9002033,0,3.49E-06
9002034,0,4.80E-08
9002035,0,4.73E-05
9002036,0,9.87E-08
9002037,0,0.000167429
9002038,0,1.50E-07
9002039,0,0.000673345
9002040,0,5.04E-08
9002041,0,4.18E-05
9002042,0,4.27E-05
9002043,0,0.096973829
9002044,0,4.07E-05
9002045,0,2.46E-06
9002046,0,1.55E-06
9002047,0,2.98E-05
9002048,0,7.31E-06
9002049,0,4.57E-07
9002050,0,5.85E-07
9002051,0,6.45E-06
9002052,0,6.08E-06
9002053,0,2.51E-06
9002054,0,9.49E-08
9002055,0,8.48E-05
9002056,0,3.63E-09
9002057,0,0.03576361
9002058,0,1.91E-08
9002059,0,5.43E-06
9002060,0,7.19E-07
9002061,0,1.19E-05
9002062,0,1.15E-07
9002063,0,1.00E-07
9002064,0,1.82E-05
9002065,0,3.10E-07
9002066,0,4.87E-08
9002067,0,2.61E-07
9002068,0,1.60E-08
9002069,0,3.84E-08
9002070,0,6.22E-08
9002071,0,1.41E-07
9002072,0,8.46E-09
9002073,0,3.19E-08
9002074,0,6.74E-07
9002075,0,1.62E-07
9002076,0,1.36E-06
9002077,0,3.72E-05
9002078,0,6.05E-07
9002079,0,1.53E-07
9002080,0,1.06E-06
9002081,0,1.02E-07
9002082,0,1.07E-06
9002083,0,6.18E-06
9002084,0,3.20E-06
9002085,0,0.323288918
9002086,0,0.193275675
9002087,0,0.000402107
9002088,0,2.93E-05
9002089,0,1.13E-07
9002090,0,2.17E-06
9002091,0,5.18E-07
9002092,0,8.72E-07
9002093,0,3.32E-08
9002094,0,5.70E-09
9002095,0,0.091032885
9002096,0,7.01E-07
9002097,0,4.47E-06
9002098,0,2.08E-08
9002099,0,4.66E-05
9002100,0,1.65E-07
9002101,0,6.05E-09
9002102,0,1.42E-05
9002103,0,7.65E-09
9002104,0,4.60E-09
9002105,0,0.122620784
9002106,0,3.69E-07
9002107,0,1.39E-07
9002108,0,2.18E-05
9002109,0,5.85E-07
9002110,0,2.13E-05
9002111,0,2.07E-07
9002112,0,2.13E-09
9002113,0,0.000356292
9002114,0,2.16E-05
9002115,0,9.59E-07
9002116,0,3.93E-05
9002117,0,3.35E-06
9002118,0,6.48E-07
9002119,0,0.000350013
9002120,0,9.21E-05
9002121,0,3.84E-07
9002122,0,6.62E-08
9002123,0,9.06E-08
9002124,0,2.42E-05
9002125,0,1.22E-06
9002126,0,7.82E-09
9002127,0,3.56E-07
9002128,0,6.20E-05
9002129,0,2.46E-05
9002130,0,4.80E-06
9002131,0,1.01E-05
9002132,0,6.59E-08
9002133,0,4.45E-07
9002134,0,1.46E-05
9002135,0,2.38E-07
9002136,0,2.17E-07
9002137,0,1.33E-07
9002138,0,6.52E-10
9002139,0,3.34E-06
9002140,0,0.000362235
9002141,0,8.65E-08
9002142,0,7.46E-06
9002143,0,0.000752157
9002144,0,2.51E-06
9002145,0,4.02E-08
9002146,0,3.65E-07
9002147,0,3.92E-08
9002148,0,3.21E-07
9002149,0,6.57E-05
9002150,0,1.19E-06
9002151,0,0.072696686
9002152,0,6.83E-07
9002153,0,5.58E-07
9002154,0,2.59E-06
9002155,0,2.75E-07
9002156,0,4.22E-06
9002157,0,5.99E-08
9002158,0,0.004031559
9002159,0,1.28E-07
9002160,0,3.58E-07
9002161,0,4.36E-07
9002162,0,3.25E-06
9002163,0,0.000631022
9002164,0,3.69E-05
9002165,0,0.00032101
9002166,0,7.09E-07
9002167,0,0.006329595
9002168,0,7.04E-09
9002169,0,3.98E-05
9002170,0,1.66E-06
9002171,0,9.36E-05
9002172,0,1.59E-09
9002173,0,2.83E-05
9002174,0,5.43E-06
